"sceneID","sensor","acquisitionDate","upperLeftCornerLatitude","upperLeftCornerLongitude","upperRightCornerLatitude","upperRightCornerLongitude","lowerLeftCornerLatitude","lowerLeftCornerLongitude","lowerRightCornerLatitude","lowerRightCornerLongitude","sceneCenterLatitude","sceneCenterLongitude","satelliteNumber","DATUM","ELEVATION_SOURCE","ELLIPSOID","EPHEMERIS_TYPE","FALSE_EASTING","FALSE_NORTHING","GRID_CELL_SIZE_REFLECTIVE","MAP_PROJECTION_L1","MAP_PROJECTION_L0RA","ORIENTATION"
"LC80900902013348LGN00","OLI_TIRS",2013,-42.1178,146.333,-42.5378,148.621,-43.82,145.718,-44.2497,148.07,-43.1847,"147.185","","","","","","","","","","",""
"LC80900892013348LGN00","OLI_TIRS",2013,-40.6944,146.825,-41.109,149.064,-42.3991,146.233,-42.8229,148.531,-41.7595,"147.663","","","","","","","","","","",""
"LC80900882013348LGN00","OLI_TIRS",2013,-39.2696,147.301,-39.6791,149.493,-40.9769,146.729,-41.395,148.977,-40.333,"148.125","","","","","","","","","","",""
"LC80410372013341LGN00","OLI_TIRS",2013,34.2279,-119.509,33.8404,-117.497,32.4993,-119.964,32.1121,-117.992,33.1768,"-118.739","","","","","","","","","","",""
"LC80910892013340LGN00","OLI_TIRS",2013,-40.6947,145.278,-41.1093,147.517,-42.3994,144.685,-42.8231,146.984,-41.7598,"146.116","","","","","","","","","","",""
"LC80910882013339LGN00","OLI_TIRS",2013,-39.2694,145.753,-39.679,147.946,-40.9766,145.182,-41.3948,147.429,-40.3328,"146.577","","","","","","","","","","",""
"LC80400372013334LGN00","OLI_TIRS",2013,34.228,-117.951,33.8406,-115.94,32.4993,-118.406,32.1121,-116.435,33.1769,"-117.182","","","","","","","","","","",""
"LC80900902013332LGN00","OLI_TIRS",2013,-42.1176,146.341,-42.5378,148.63,-43.8197,145.727,-44.2496,148.079,-43.1847,"147.194","","","","","","","","","","",""
"LC80900892013332LGN00","OLI_TIRS",2013,-40.6943,146.834,-41.1091,149.073,-42.399,146.242,-42.8229,148.54,-41.7595,"147.672","","","","","","","","","","",""
"LC80900882013332LGN00","OLI_TIRS",2013,-39.2696,147.309,-39.6793,149.502,-40.9768,146.738,-41.3951,148.986,-40.333,"148.133","","","","","","","","","","",""
"LC80410372013325LGN00","OLI_TIRS",2013,34.2283,-119.475,33.841,-117.465,32.4994,-119.93,32.1123,-117.959,33.1771,"-118.706","","","","","","","","","","",""
"LC80910902013324LGN00","OLI_TIRS",2013,-42.1176,144.808,-42.5376,147.096,-43.8198,144.194,-44.2495,146.545,-43.1846,"145.661","","","","","","","","","","",""
"LC80910892013324LGN00","OLI_TIRS",2013,-40.6944,145.301,-41.109,147.539,-42.3993,144.709,-42.823,147.006,-41.7596,"146.139","","","","","","","","","","",""
"LC80400372013318LGN00","OLI_TIRS",2013,34.2284,-117.944,33.8411,-115.934,32.4994,-118.399,32.1124,-116.429,33.1772,"-117.175","","","","","","","","","","",""
"LC80900892013316LGN00","OLI_TIRS",2013,-40.6946,146.832,-41.1092,149.071,-42.3995,146.24,-42.8233,148.538,-41.7598,"147.67","","","","","","","","","","",""
"LC80900882013316LGN00","OLI_TIRS",2013,-39.2693,147.308,-39.6788,149.5,-40.9766,146.737,-41.3948,148.983,-40.3328,"148.132","","","","","","","","","","",""
"LC80440352013314LGN00","OLI_TIRS",2013,37.0961,-123.343,36.7012,-121.259,35.3699,-123.82,34.9759,-121.782,36.0431,"-122.55","","","","","","","","","","",""
"LC80410372013309LGN00","OLI_TIRS",2013,34.2282,-119.486,33.8409,-117.476,32.4993,-119.942,32.1122,-117.971,33.177,"-118.718","","","","","","","","","","",""
"LC80910892013308LGN00","OLI_TIRS",2013,-40.6946,145.295,-41.1091,147.533,-42.3996,144.702,-42.8233,146.999,-41.7598,"146.132","","","","","","","","","","",""
"LC80910882013307LGN00","OLI_TIRS",2013,-39.2695,145.771,-39.6789,147.962,-40.977,145.199,-41.3951,147.445,-40.3329,"146.594","","","","","","","","","","",""
"LC80400372013302LGN00","OLI_TIRS",2013,34.228,-117.924,33.8407,-115.914,32.499,-118.379,32.1119,-116.409,33.1768,"-117.155","","","","","","","","","","",""
"LC80900902013300LGN00","OLI_TIRS",2013,-42.1177,146.364,-42.5375,148.65,-43.8203,145.749,-44.2498,148.098,-43.1847,"147.215","","","","","","","","","","",""
"LC80900892013300LGN00","OLI_TIRS",2013,-40.6945,146.856,-41.1089,149.093,-42.3997,146.264,-42.8233,148.56,-41.7598,"147.693","","","","","","","","","","",""
"LC80900882013300LGN00","OLI_TIRS",2013,-39.2691,147.332,-39.6784,149.523,-40.9768,146.76,-41.3947,149.006,-40.3325,"148.155","","","","","","","","","","",""
"LC80440352013298LGN00","OLI_TIRS",2013,37.0964,-123.323,36.7015,-121.24,35.3702,-123.801,34.9762,-121.763,36.0434,"-122.53","","","","","","","","","","",""
"LC80440342013298LGN00","OLI_TIRS",2013,38.5287,-122.914,38.1299,-120.793,36.8037,-123.405,36.4062,-121.331,37.4747,"-122.109","","","","","","","","","","",""
"LC80400372013286LGN00","OLI_TIRS",2013,34.2281,-117.942,33.8407,-115.933,32.4992,-118.398,32.1121,-116.428,33.1769,"-117.174","","","","","","","","","","",""
"LC80900902013284LGN00","OLI_TIRS",2013,-42.1175,146.34,-42.5373,148.626,-43.8203,145.725,-44.2498,148.074,-43.1847,"147.191","","","","","","","","","","",""
"LC80900892013284LGN00","OLI_TIRS",2013,-40.6944,146.833,-41.1088,149.069,-42.3997,146.24,-42.8233,148.536,-41.7596,"147.669","","","","","","","","","","",""
"LC80900882013284LGN00","OLI_TIRS",2013,-39.2694,147.309,-39.6787,149.499,-40.9772,146.736,-41.3951,148.982,-40.3329,"148.131","","","","","","","","","","",""
"LC80440352013282LGN00","OLI_TIRS",2013,37.0964,-123.338,36.7012,-121.253,35.3704,-123.815,34.9761,-121.776,36.0434,"-122.544","","","","","","","","","","",""
"LC80440342013282LGN00","OLI_TIRS",2013,38.5285,-122.929,38.1295,-120.806,36.8038,-123.419,36.406,-121.345,37.4746,"-122.123","","","","","","","","","","",""
"LC80910902013276LGN00","OLI_TIRS",2013,-42.1177,144.8,-42.5376,147.086,-43.8203,144.185,-44.25,146.534,-43.1848,"145.651","","","","","","","","","","",""
"LC80910892013276LGN00","OLI_TIRS",2013,-40.6945,145.293,-41.109,147.53,-42.3998,144.7,-42.8235,146.996,-41.7598,"146.13","","","","","","","","","","",""
"LC80910882013275LGN00","OLI_TIRS",2013,-39.269,145.769,-39.6784,147.959,-40.9768,145.197,-41.3948,147.442,-40.3326,"146.592","","","","","","","","","","",""
"LC80430352013275LGN00","OLI_TIRS",2013,37.0962,-121.783,36.7012,-119.7,35.3702,-122.261,34.9761,-120.223,36.0433,"-120.99","","","","","","","","","","",""
"LC80400372013270LGN00","OLI_TIRS",2013,34.2281,-117.925,33.8404,-115.914,32.4995,-118.38,32.1121,-116.409,33.1769,"-117.156","","","","","","","","","","",""
"LC80900882013268LGN00","OLI_TIRS",2013,-39.2694,147.324,-39.6788,149.514,-40.9771,146.752,-41.3952,148.997,-40.3329,"148.146","","","","","","","","","","",""
"LC80420362013268LGN00","OLI_TIRS",2013,35.6626,-120.627,35.2715,-118.582,33.9353,-121.093,33.5447,-119.09,34.6107,"-119.847","","","","","","","","","","",""
"LC80440352013266LGN00","OLI_TIRS",2013,37.0961,-123.325,36.7006,-121.24,35.3703,-123.803,34.9758,-121.763,36.043,"-122.531","","","","","","","","","","",""
"LC80440342013266LGN00","OLI_TIRS",2013,38.5283,-122.916,38.129,-120.792,36.8039,-123.406,36.4059,-121.331,37.4744,"-122.11","","","","","","","","","","",""
"LC80410372013261LGN00","OLI_TIRS",2013,34.2281,-119.482,33.8401,-117.471,32.4996,-119.938,32.1119,-117.966,33.1768,"-118.713","","","","","","","","","","",""
"LC80430352013259LGN00","OLI_TIRS",2013,37.0964,-121.789,36.7011,-119.706,35.3707,-122.267,34.9763,-120.229,36.0435,"-120.996","","","","","","","","","","",""
"LC80400372013254LGN00","OLI_TIRS",2013,34.2283,-117.946,33.8404,-115.935,32.4999,-118.402,32.1122,-116.43,33.1771,"-117.177","","","","","","","","","","",""
"LC80900902013252LGN00","OLI_TIRS",2013,-42.1176,146.329,-42.5378,148.616,-43.82,145.713,-44.2499,148.064,-43.1848,"147.18","","","","","","","","","","",""
"LC80900892013252LGN00","OLI_TIRS",2013,-40.6944,146.821,-41.1092,149.059,-42.3993,146.229,-42.8233,148.526,-41.7597,"147.658","","","","","","","","","","",""
"LC80900882013252LGN00","OLI_TIRS",2013,-39.2693,147.297,-39.679,149.489,-40.9768,146.725,-41.3951,148.972,-40.3329,"148.12","","","","","","","","","","",""
"LC80420362013252LGN00","OLI_TIRS",2013,35.6624,-120.65,35.2711,-118.603,33.9354,-121.116,33.5446,-119.112,34.6105,"-119.869","","","","","","","","","","",""
"LC80440352013250LGN00","OLI_TIRS",2013,37.0963,-123.344,36.7006,-121.258,35.3708,-123.822,34.976,-121.781,36.0432,"-122.55","","","","","","","","","","",""
"LC80440342013250LGN00","OLI_TIRS",2013,38.5287,-122.935,38.1291,-120.81,36.8045,-123.425,36.4062,-121.349,37.4747,"-122.128","","","","","","","","","","",""
"LC80410372013245LGN00","OLI_TIRS",2013,34.2285,-119.495,33.8404,-117.483,32.5002,-119.951,32.1123,-117.978,33.1772,"-118.726","","","","","","","","","","",""
"LC80910902013244LGN00","OLI_TIRS",2013,-42.1177,144.776,-42.5382,147.064,-43.8199,144.161,-44.25,146.512,-43.1849,"145.628","","","","","","","","","","",""
"LC80910892013244LGN00","OLI_TIRS",2013,-40.6944,145.269,-41.1094,147.508,-42.3991,144.676,-42.8233,146.974,-41.7597,"146.107","","","","","","","","","","",""
"LC80910882013244LGN00","OLI_TIRS",2013,-39.2694,145.745,-39.6793,147.937,-40.9766,145.173,-41.3952,147.42,-40.333,"146.569","","","","","","","","","","",""
"LC80430352013243LGN00","OLI_TIRS",2013,37.0961,-121.8,36.7007,-119.716,35.3704,-122.278,34.976,-120.239,36.0432,"-121.007","","","","","","","","","","",""
"LC80900892013236LGN00","OLI_TIRS",2013,-40.6946,146.817,-41.1097,149.056,-42.3992,146.224,-42.8235,148.522,-41.7599,"147.655","","","","","","","","","","",""
"LC80900882013236LGN00","OLI_TIRS",2013,-39.2694,147.293,-39.6794,149.486,-40.9765,146.721,-41.3952,148.969,-40.333,"148.117","","","","","","","","","","",""
"LC80420362013236LGN00","OLI_TIRS",2013,35.6626,-120.649,35.2712,-118.603,33.9355,-121.116,33.5446,-119.112,34.6106,"-119.869","","","","","","","","","","",""
"LC80440352013234LGN00","OLI_TIRS",2013,37.0964,-123.34,36.7008,-121.255,35.3708,-123.818,34.9761,-121.778,36.0434,"-122.546","","","","","","","","","","",""
"LC80440342013234LGN00","OLI_TIRS",2013,38.5286,-122.931,38.1291,-120.807,36.8043,-123.422,36.4061,-121.346,37.4746,"-122.125","","","","","","","","","","",""
"LC80410372013229LGN00","OLI_TIRS",2013,34.2282,-119.482,33.8401,-117.471,32.4997,-119.938,32.1119,-117.966,33.1769,"-118.713","","","","","","","","","","",""
"LC80910902013228LGN00","OLI_TIRS",2013,-42.1178,144.79,-42.5384,147.079,-43.8197,144.175,-44.2501,146.527,-43.1849,"145.642","","","","","","","","","","",""
"LC80910892013228LGN00","OLI_TIRS",2013,-40.6946,145.283,-41.1098,147.522,-42.3991,144.69,-42.8235,146.989,-41.7599,"146.121","","","","","","","","","","",""
"LC80910882013228LGN00","OLI_TIRS",2013,-39.269,145.759,-39.6791,147.952,-40.9759,145.187,-41.3947,147.435,-40.3325,"146.583","","","","","","","","","","",""
"LC80430352013227LGN00","OLI_TIRS",2013,37.0965,-121.783,36.7012,-119.7,35.3706,-122.261,34.9762,-120.223,36.0435,"-120.99","","","","","","","","","","",""
"LC80400372013222LGN00","OLI_TIRS",2013,34.2284,-117.934,33.8405,-115.924,32.4998,-118.39,32.1121,-116.419,33.1771,"-117.165","","","","","","","","","","",""
"LC80420362013220LGN00","OLI_TIRS",2013,35.663,-120.636,35.2717,-118.591,33.9356,-121.102,33.5448,-119.099,34.6109,"-119.856","","","","","","","","","","",""
"LC80440352013218LGN00","OLI_TIRS",2013,37.0966,-123.328,36.7011,-121.244,35.3707,-123.807,34.9761,-121.767,36.0434,"-122.535","","","","","","","","","","",""
"LC80440342013218LGN00","OLI_TIRS",2013,38.5287,-122.919,38.1293,-120.797,36.804,-123.41,36.4059,-121.336,37.4746,"-122.114","","","","","","","","","","",""
"LC80410372013213LGN00","OLI_TIRS",2013,34.2283,-119.477,33.8405,-117.466,32.4996,-119.933,32.1119,-117.962,33.1769,"-118.708","","","","","","","","","","",""
"LC80910892013212LGN00","OLI_TIRS",2013,-40.6943,145.284,-41.1095,147.524,-42.3989,144.691,-42.8233,146.99,-41.7596,"146.122","","","","","","","","","","",""
"LC80910882013212LGN00","OLI_TIRS",2013,-39.2692,145.761,-39.6793,147.953,-40.9762,145.188,-41.395,147.436,-40.3328,"146.584","","","","","","","","","","",""
"LC80430352013211LGN00","OLI_TIRS",2013,37.0961,-121.779,36.701,-119.697,35.3699,-122.258,34.9757,-120.221,36.043,"-120.987","","","","","","","","","","",""
"LC80400372013206LGN00","OLI_TIRS",2013,34.2285,-117.924,33.8409,-115.915,32.4996,-118.38,32.1122,-116.41,33.1772,"-117.156","","","","","","","","","","",""
"LC80900902013204LGN00","OLI_TIRS",2013,-42.1178,146.344,-42.5385,148.632,-43.8199,145.728,-44.2503,148.08,-43.185,"147.196","","","","","","","","","","",""
"LC80900892013204LGN00","OLI_TIRS",2013,-40.694,146.837,-41.1092,149.076,-42.3987,146.244,-42.8231,148.542,-41.7594,"147.674","","","","","","","","","","",""
"LC80900882013204LGN00","OLI_TIRS",2013,-39.2691,147.313,-39.6792,149.505,-40.9762,146.741,-41.395,148.988,-40.3327,"148.137","","","","","","","","","","",""
"LC80440352013202LGN00","OLI_TIRS",2013,37.0966,-123.313,36.7012,-121.23,35.3704,-123.791,34.9759,-121.753,36.0434,"-122.52","","","","","","","","","","",""
"LC80440342013202LGN00","OLI_TIRS",2013,38.5285,-122.904,38.1293,-120.782,36.8037,-123.395,36.4057,-121.321,37.4744,"-122.099","","","","","","","","","","",""
"LC80410372013197LGN00","OLI_TIRS",2013,34.2284,-119.47,33.8407,-117.461,32.4993,-119.926,32.1119,-117.956,33.1769,"-118.702","","","","","","","","","","",""
"LC80910902013196LGN00","OLI_TIRS",2013,-42.1174,144.794,-42.5378,147.082,-43.8196,144.179,-44.2498,146.529,-43.1846,"145.646","","","","","","","","","","",""
"LC80910892013196LGN00","OLI_TIRS",2013,-40.6942,145.287,-41.1092,147.525,-42.3991,144.694,-42.8233,146.991,-41.7596,"146.124","","","","","","","","","","",""
"LC80910882013196LGN00","OLI_TIRS",2013,-39.2692,145.764,-39.6791,147.955,-40.9765,145.191,-41.3951,147.437,-40.3328,"146.587","","","","","","","","","","",""
"LC80430352013195LGN00","OLI_TIRS",2013,37.0964,-121.776,36.7015,-119.695,35.37,-122.255,34.976,-120.219,36.0433,"-120.985","","","","","","","","","","",""
"LC80400372013190LGN00","OLI_TIRS",2013,34.2285,-117.93,33.8409,-115.921,32.4994,-118.386,32.112,-116.416,33.1771,"-117.162","","","","","","","","","","",""
"LC80900902013188LGN00","OLI_TIRS",2013,-42.1177,146.334,-42.5382,148.621,-43.8202,145.719,-44.2504,148.069,-43.185,"147.185","","","","","","","","","","",""
"LC80900892013188LGN00","OLI_TIRS",2013,-40.6943,146.828,-41.1093,149.065,-42.3993,146.234,-42.8235,148.531,-41.7597,"147.664","","","","","","","","","","",""
"LC80900882013188LGN00","OLI_TIRS",2013,-39.269,147.304,-39.6789,149.495,-40.9764,146.731,-41.395,148.977,-40.3326,"148.127","","","","","","","","","","",""
"LC80420362013188LGN00","OLI_TIRS",2013,35.6628,-120.631,35.2717,-118.588,33.9349,-121.098,33.5444,-119.097,34.6106,"-119.852","","","","","","","","","","",""
"LC80440352013186LGN00","OLI_TIRS",2013,37.0966,-123.324,36.7013,-121.241,35.3704,-123.802,34.9759,-121.765,36.0434,"-122.532","","","","","","","","","","",""
"LC80440342013186LGN00","OLI_TIRS",2013,38.5286,-122.915,38.1294,-120.794,36.8036,-123.406,36.4057,-121.333,37.4744,"-122.11","","","","","","","","","","",""
"LC80410372013181LGN00","OLI_TIRS",2013,34.2286,-119.472,33.8409,-117.463,32.4996,-119.928,32.1121,-117.958,33.1771,"-118.704","","","","","","","","","","",""
"LC80910902013180LGN00","OLI_TIRS",2013,-42.1174,144.796,-42.5377,147.082,-43.82,144.18,-44.25,146.529,-43.1847,"145.646","","","","","","","","","","",""
"LC80910892013180LGN00","OLI_TIRS",2013,-40.6942,145.289,-41.109,147.526,-42.3993,144.696,-42.8233,146.991,-41.7596,"146.125","","","","","","","","","","",""
"LC80910882013180LGN00","OLI_TIRS",2013,-39.2693,145.765,-39.679,147.955,-40.9769,145.192,-41.3953,147.438,-40.3329,"146.587","","","","","","","","","","",""
"LC80430352013179LGN00","OLI_TIRS",2013,37.0964,-121.774,36.7014,-119.693,35.3701,-122.252,34.976,-120.216,36.0433,"-120.982","","","","","","","","","","",""
"LC80400372013174LGN00","OLI_TIRS",2013,34.1693,-117.934,33.7817,-115.926,32.559,-118.358,32.1714,-116.387,33.1772,"-117.15","","","","","","","","","","",""
"LC80900892013172LGN00","OLI_TIRS",2013,-40.753,146.822,-41.168,149.06,-42.3409,146.269,-42.7647,148.563,-41.7597,"147.678","","","","","","","","","","",""
"LC80900882013172LGN00","OLI_TIRS",2013,-39.3278,147.299,-39.7378,149.491,-40.9181,146.766,-41.3363,149.008,-40.3328,"148.14","","","","","","","","","","",""
"LC80420362013172LGN00","OLI_TIRS",2013,35.6039,-120.632,35.2128,-118.589,33.9948,-121.067,33.604,-119.063,34.6109,"-119.836","","","","","","","","","","",""
"LC80440352013170LGN00","OLI_TIRS",2013,37.0372,-123.332,36.6418,-121.25,35.4296,-123.777,35.0349,-121.738,36.0432,"-122.523","","","","","","","","","","",""
"LC80440342013170LGN00","OLI_TIRS",2013,38.4693,-122.923,38.0701,-120.803,36.8629,-123.38,36.4647,-121.305,37.4743,"-122.101","","","","","","","","","","",""
"LC80410372013165LGN00","OLI_TIRS",2013,34.1692,-119.497,33.7814,-117.488,32.5591,-119.921,32.1713,-117.949,33.1771,"-118.712","","","","","","","","","","",""
"LC80430352013163LGN00","OLI_TIRS",2013,37.0373,-121.806,36.6422,-119.726,35.4297,-122.252,35.0352,-120.213,36.0434,"-120.997","","","","","","","","","","",""
"LC80400372013158LGN00","OLI_TIRS",2013,34.169,-117.967,33.7811,-115.958,32.559,-118.392,32.1711,-116.42,33.1769,"-117.183","","","","","","","","","","",""
"LC80900902013156LGN00","OLI_TIRS",2013,-42.176,146.287,-42.5966,148.575,-43.7616,145.714,-44.1914,148.06,-43.1847,"147.158","","","","","","","","","","",""
"LC80900892013156LGN00","OLI_TIRS",2013,-40.7528,146.781,-41.1679,149.02,-42.3407,146.229,-42.7645,148.522,-41.7596,"147.637","","","","","","","","","","",""
"LC80900882013156LGN00","OLI_TIRS",2013,-39.3276,147.258,-39.7376,149.45,-40.918,146.725,-41.3362,148.968,-40.3327,"148.1","","","","","","","","","","",""
"LC80420362013156LGN00","OLI_TIRS",2013,35.6037,-120.673,35.2123,-118.629,33.995,-121.107,33.6038,-119.103,34.6108,"-119.876","","","","","","","","","","",""
"LC80440342013154LGN00","OLI_TIRS",2013,38.4696,-122.96,38.0701,-120.839,36.8636,-123.418,36.4651,-121.341,37.4747,"-122.138","","","","","","","","","","",""
"LC80410372013149LGN00","OLI_TIRS",2013,34.1691,-119.524,33.781,-117.514,32.5593,-119.949,32.1713,-117.975,33.177,"-118.739","","","","","","","","","","",""
"LC80910902013148LGN00","OLI_TIRS",2013,-42.1761,144.734,-42.5967,147.022,-43.7615,144.161,-44.1913,146.508,-43.1848,"145.605","","","","","","","","","","",""
"LC80910892013148LGN00","OLI_TIRS",2013,-40.7527,145.228,-41.1678,147.467,-42.3405,144.676,-42.7644,146.969,-41.7595,"146.084","","","","","","","","","","",""
"LC80910882013148LGN00","OLI_TIRS",2013,-39.3279,145.705,-39.7379,147.897,-40.918,145.172,-41.3363,147.415,-40.3328,"146.547","","","","","","","","","","",""
"LC80430352013147LGN00","OLI_TIRS",2013,37.0372,-121.829,36.6418,-119.747,35.4299,-122.275,35.0351,-120.235,36.0433,"-121.02","","","","","","","","","","",""
"LC80400372013142LGN01","OLI_TIRS",2013,34.1691,-117.978,33.781,-115.968,32.5594,-118.403,32.1713,-116.429,33.1771,"-117.193","","","","","","","","","","",""
"LC80900902013140LGN01","OLI_TIRS",2013,-42.1761,146.28,-42.5969,148.569,-43.7614,145.707,-44.1914,148.055,-43.1848,"147.152","","","","","","","","","","",""
"LC80900892013140LGN01","OLI_TIRS",2013,-40.7531,146.774,-41.1684,149.014,-42.3407,146.222,-42.7647,148.516,-41.7598,"147.631","","","","","","","","","","",""
"LC80900882013140LGN01","OLI_TIRS",2013,-39.3276,147.251,-39.7378,149.444,-40.9175,146.718,-41.336,148.962,-40.3326,"148.093","","","","","","","","","","",""
"LC80420362013140LGN01","OLI_TIRS",2013,35.6035,-120.678,35.212,-118.633,33.9951,-121.113,33.6037,-119.107,34.6106,"-119.881","","","","","","","","","","",""
"LC80410372013133LGN01","OLI_TIRS",2013,34.1691,-119.507,33.7809,-117.496,32.5595,-119.931,32.1712,-117.957,33.177,"-118.721","","","","","","","","","","",""
"LC80430352013131LGN01","OLI_TIRS",2013,37.0372,-121.805,36.6417,-119.722,35.4301,-122.25,35.0352,-120.21,36.0434,"-120.995","","","","","","","","","","",""
"LC80420362013124LGN02","OLI_TIRS",2013,35.6035,-120.633,35.2118,-118.588,33.995,-121.068,33.6036,-119.062,34.6106,"-119.836","","","","","","","","","","",""
"LC80410372013117LGN02","OLI_TIRS",2013,34.2286,-119.452,33.8403,-117.44,32.5003,-119.908,32.1122,-117.936,33.1772,"-118.683","","","","","","","","","","",""
"LC80910882013115LGN01","OLI_TIRS",2013,-39.3277,145.756,-39.7383,147.95,-40.9173,145.222,-41.3361,147.468,-40.3326,"146.599","","","","","","","","","","",""
"LC80430352013115LGN02","OLI_TIRS",2013,37.0965,-121.756,36.7009,-119.673,35.3708,-122.235,34.9761,-120.196,36.0434,"-120.964","","","","","","","","","","",""
"LC80450332013113LGN01","OLI_TIRS",2013,39.9004,-124.04,39.4964,-121.876,38.2958,-124.51,37.8931,-122.395,38.9042,"-123.203","","","","","","","","","","",""
"LC80400372013110LGN01","OLI_TIRS",2013,34.1691,-117.937,33.7811,-115.927,32.5592,-118.362,32.1711,-116.389,33.1769,"-117.152","","","","","","","","","","",""
"LC80420362013108LGN01","OLI_TIRS",2013,35.6035,-120.644,35.2121,-118.6,33.9948,-121.078,33.6036,-119.074,34.6106,"-119.847","","","","","","","","","","",""
"LC80920882013107LGN01","OLI_TIRS",2013,-39.3279,144.188,-39.7385,146.382,-40.9174,143.655,-41.3363,145.9,-40.3328,"145.031","","","","","","","","","","",""
"LC80440352013106LGN01","OLI_TIRS",2013,37.0372,-123.342,36.6416,-121.259,35.4299,-123.787,35.0348,-121.746,36.0432,"-122.532","","","","","","","","","","",""
"LC80440342013106LGN01","OLI_TIRS",2013,38.4695,-122.933,38.07,-120.811,36.8633,-123.39,36.4648,-121.314,37.4745,"-122.11","","","","","","","","","","",""
"LC80410372013101LGN01","OLI_TIRS",2013,34.1693,-119.656,33.7831,-117.659,32.5571,-120.082,32.1708,-118.121,33.1769,"-118.878","","","","","","","","","","",""
"LE70410372003146PAC02","LANDSAT_ETM",2003,34.1332,-119.538,33.8376,-117.499,32.503,-119.966,32.2128,-117.965,33.1741,"-118.742","","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM","","NORTH_UP"
"LE70410362003146EDC00","LANDSAT_ETM",2003,35.5526,-119.198,35.2522,-117.125,33.9236,-119.636,33.6292,-117.602,34.5937,"-118.39","","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM","","NORTH_UP"
"LE70400372003139EDC00","LANDSAT_ETM",2003,34.1155,-118.029,33.8204,-115.991,32.4855,-118.457,32.1958,-116.456,33.159,"-117.233","","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM","","NORTH_UP"
"LE70410372003130EDC00","LANDSAT_ETM",2003,34.1161,-119.582,33.821,-117.546,32.4857,-120.011,32.196,-118.011,33.1578,"-118.788","","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM","","NORTH_UP"
"LE70410362003130EDC00","LANDSAT_ETM",2003,35.5498,-119.196,35.2495,-117.124,33.9208,-119.634,33.6264,-117.602,34.592,"-118.388","","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM","","NORTH_UP"
"LE70400372003123EDC00","LANDSAT_ETM",2003,34.1161,-118.038,33.821,-116.002,32.4861,-118.466,32.1963,-116.467,33.1577,"-117.244","","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM","","NORTH_UP"
"LE70900892003121ASA00","LANDSAT_ETM",2003,-40.7864,146.764,-41.1161,149.033,-42.3954,146.204,-42.7338,148.531,-41.7639,"147.632","","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM","","NORTH_UP"
"LE70900882003121ASA00","LANDSAT_ETM",2003,-39.3643,147.242,-39.687,149.463,-40.9751,146.7,-41.3058,148.975,-40.337,"148.095","","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM","","NORTH_UP"
"LE70410372003114EDC00","LANDSAT_ETM",2003,34.1143,-119.571,33.8191,-117.535,32.4839,-119.999,32.1941,-118.001,33.1572,"-118.776","","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM","","NORTH_UP"
"LE70410362003114EDC00","LANDSAT_ETM",2003,35.5478,-119.184,35.2474,-117.113,33.919,-119.622,33.6245,-117.591,34.591,"-118.377","","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM","","NORTH_UP"
"LE70900892003105ASN00","LANDSAT_ETM",2003,-40.8019,146.728,-41.1316,148.996,-42.4101,146.167,-42.7484,148.493,-41.7793,"147.595","","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM","","NORTH_UP"
"LE70900882003105ASN00","LANDSAT_ETM",2003,-39.3802,147.205,-39.7029,149.425,-40.9906,146.664,-41.3213,148.939,-40.353,"148.059","","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM","","NORTH_UP"
"LE70410372003098EDC00","LANDSAT_ETM",2003,34.1149,-119.569,33.8194,-117.533,32.4852,-119.998,32.1952,-117.999,33.1576,"-118.775","","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM","","NORTH_UP"
"LE70410362003098EDC00","LANDSAT_ETM",2003,35.5487,-119.182,35.2481,-117.111,33.9197,-119.621,33.6249,-117.59,34.5912,"-118.376","","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM","","NORTH_UP"
"LE70400372003091EDC00","LANDSAT_ETM",2003,34.1159,-118.011,33.8201,-115.975,32.4858,-118.441,32.1955,-116.441,33.158,"-117.217","","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM","","NORTH_UP"
"LE70900902003089EDC00","LANDSAT_ETM",2003,-42.2218,146.242,-42.5592,148.56,-43.8287,145.659,-44.1753,148.038,-43.202,"147.124","","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM","","NORTH_UP"
"LE70900892003089ASN00","LANDSAT_ETM",2003,-40.8013,146.737,-41.1311,149.004,-42.4103,146.176,-42.7487,148.5,-41.777,"147.604","","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM","","NORTH_UP"
